Transaction ID,Day,Month,Year,Day Name,Brand,Units Sold,Price Per Unit,Customer Name,Customer Age,City,Payment Method,Customer Ratings,Mobile Model
3299,1/5/1900,1/4/1900,7/16/1905,Monday,Apple,7,58747.37,Lalita Patel,46,Delhi,Credit Card,1,iPhone 12
3300,1/5/1900,1/4/1900,7/16/1905,Monday,Samsung,9,28041.34,Sanjay Patel,51,Delhi,UPI,3,Galaxy S21
3301,1/6/1900,1/4/1900,7/16/1905,Tuesday,Xiaomi,9,43044.6,Pankaj Patel,35,Delhi,Cash,2,Redmi Note 10
3302,1/6/1900,1/4/1900,7/16/1905,Tuesday,Vivo,1,27405.54,Anjali Nambiar,19,Madurai,Credit Card,2,Vivo V20
3303,1/6/1900,1/4/1900,7/16/1905,Tuesday,Apple,1,46806.73,Monika Sharma,33,Gorakhpur,Cash,3,iPhone SE
3304,1/7/1900,1/4/1900,7/16/1905,Wednesday,Xiaomi,3,31228.17,Meena Kaur,46,Kolkata,UPI,4,Mi 11
3305,1/7/1900,1/4/1900,7/16/1905,Wednesday,Apple,6,30016.89,Sachin Rao,50,Jodhpur,Cash,2,iPhone 11
3306,1/7/1900,1/4/1900,7/16/1905,Wednesday,Xiaomi,2,12276.3,Sanjay Jain,33,Delhi,Cash,5,Mi 11
3307,1/7/1900,1/4/1900,7/16/1905,Wednesday,Vivo,1,18817.62,Vivek Sharma,52,Jodhpur,Credit Card,1,Vivo V20
3308,1/8/1900,1/4/1900,7/16/1905,Thursday,Vivo,1,65024.69,Anjali Thakur,59,Kolkata,UPI,4,Vivo Y51
3309,1/8/1900,1/4/1900,7/16/1905,Thursday,OnePlus,5,69896.65,Bhavana Rawat,34,Delhi,Debit Card,5,OnePlus 9
3310,1/8/1900,1/4/1900,7/16/1905,Thursday,Xiaomi,4,56831.23,Radha Sharma,21,Bangalore,Debit Card,1,Redmi Note 10
3311,1/9/1900,1/4/1900,7/16/1905,Friday,OnePlus,1,27208.76,Yogesh Bhattacharya,21,Mumbai,Cash,5,OnePlus 8T
3312,1/9/1900,1/4/1900,7/16/1905,Friday,Xiaomi,4,34146.71,Tapan Siddiqui,42,Ludhiana,Credit Card,4,Mi 11
3313,1/9/1900,1/4/1900,7/16/1905,Friday,OnePlus,3,54370.21,Manoj Ahuja,50,Mumbai,UPI,3,OnePlus 8T
3314,1/10/1900,1/4/1900,7/16/1905,Saturday,Vivo,2,68110.81,Namita Goyal,31,Mumbai,Credit Card,1,Vivo S1
3315,1/10/1900,1/4/1900,7/16/1905,Saturday,Apple,9,37328.27,Harish Prasad,41,Patna,UPI,5,iPhone 12
3316,1/10/1900,1/4/1900,7/16/1905,Saturday,OnePlus,1,59771.34,Pankaj Pathak,28,Vadodara,Credit Card,5,OnePlus Nord
3317,1/11/1900,1/4/1900,7/16/1905,Sunday,Xiaomi,7,68504.14,Aditya Roy,42,Delhi,Debit Card,4,Mi 11
3318,1/11/1900,1/4/1900,7/16/1905,Sunday,Xiaomi,4,62408.39,Vijay Varma,45,Delhi,Debit Card,4,Redmi 9
3319,1/11/1900,1/4/1900,7/16/1905,Sunday,Vivo,5,23628.98,Arun Mehta,24,Gorakhpur,Debit Card,4,Vivo S1
3320,1/12/1900,1/4/1900,7/16/1905,Monday,Xiaomi,5,10481.91,Tapan Singh,53,Mumbai,Credit Card,3,Mi 11
3321,1/12/1900,1/4/1900,7/16/1905,Monday,Samsung,1,39524.9,Sumit Sheth,27,Kolkata,Credit Card,2,Galaxy Note 20
3322,1/12/1900,1/4/1900,7/16/1905,Monday,Apple,6,41881.65,Anita Luthra,53,Jodhpur,Cash,5,iPhone 12
3323,1/12/1900,1/4/1900,7/16/1905,Monday,OnePlus,9,22075.02,Prashant Gupta,48,Kolkata,Debit Card,3,OnePlus 9
3324,1/13/1900,1/4/1900,7/16/1905,Tuesday,Apple,2,27080.46,Amit Ahuja,36,Patna,Cash,5,iPhone SE
3325,1/13/1900,1/4/1900,7/16/1905,Tuesday,Vivo,7,55909.19,Sanjay Mehta,35,Ranchi,Credit Card,3,Vivo Y51
3326,1/13/1900,1/4/1900,7/16/1905,Tuesday,OnePlus,6,38220.84,Yogesh Rao,23,Indore,UPI,1,OnePlus 9
3327,1/13/1900,1/4/1900,7/16/1905,Tuesday,OnePlus,5,29041.25,Tanuja Mathur,45,Ranchi,Debit Card,2,OnePlus 9
3328,1/14/1900,1/4/1900,7/16/1905,Wednesday,Samsung,4,47357.56,Tapan Kumar,24,Jodhpur,Debit Card,5,Galaxy A51
3329,1/14/1900,1/4/1900,7/16/1905,Wednesday,Vivo,4,49165.59,Pankaj Sheth,55,Kanpur,Debit Card,4,Vivo S1
3330,1/14/1900,1/4/1900,7/16/1905,Wednesday,Xiaomi,6,56163.75,Umesh Reddy,29,Mumbai,Debit Card,2,Redmi 9
3331,1/15/1900,1/4/1900,7/16/1905,Thursday,Samsung,4,19402.56,Radha Kumar,58,Delhi,Debit Card,5,Galaxy Note 20
3332,1/15/1900,1/4/1900,7/16/1905,Thursday,Samsung,5,54491.04,Lata Rathod,51,Kanpur,Credit Card,1,Galaxy S21
3333,1/15/1900,1/4/1900,7/16/1905,Thursday,Apple,6,45965.7,Isha Dutta,42,Lucknow,Debit Card,5,iPhone 12
3334,1/16/1900,1/4/1900,7/16/1905,Friday,Apple,5,13454.31,Arun Mehta,34,Delhi,Debit Card,5,iPhone 12
3335,1/16/1900,1/4/1900,7/16/1905,Friday,Apple,7,56646.74,Manoj Kulkarni,50,Mumbai,Cash,5,iPhone SE
3336,1/16/1900,1/4/1900,7/16/1905,Friday,Samsung,9,32984.82,Krishna Iyer,40,Bhopal,UPI,2,Galaxy Note 20
3337,1/16/1900,1/4/1900,7/16/1905,Friday,Xiaomi,7,29822.86,Sunil Reddy,26,Indore,Debit Card,5,Redmi 9
3338,1/17/1900,1/4/1900,7/16/1905,Saturday,OnePlus,7,36884.51,Neeta Mishra,23,Kolkata,Cash,4,OnePlus Nord
3339,1/17/1900,1/4/1900,7/16/1905,Saturday,Apple,4,30770.5,Radha Kumar,19,Bhopal,Credit Card,3,iPhone 11
3340,1/17/1900,1/4/1900,7/16/1905,Saturday,Xiaomi,1,30297.14,Deepika Das,55,Mumbai,Cash,4,Mi 11
3341,1/18/1900,1/4/1900,7/16/1905,Sunday,Vivo,8,58484.66,Radha Sharma,26,Delhi,Debit Card,1,Vivo S1
3342,1/18/1900,1/4/1900,7/16/1905,Sunday,Apple,4,17470.32,Harish Mishra,20,Mumbai,Cash,2,iPhone 11
3343,1/18/1900,1/4/1900,7/16/1905,Sunday,OnePlus,1,68236,Nikhil Kapoor,33,Rajkot,Cash,3,OnePlus Nord
3344,1/18/1900,1/4/1900,7/16/1905,Sunday,Vivo,5,43295.9,Navin Pathak,42,Delhi,Credit Card,2,Vivo V20
3345,1/19/1900,1/4/1900,7/16/1905,Monday,Vivo,8,20975.44,Ayesha Sheth,41,Bangalore,Cash,2,Vivo Y51
3346,1/19/1900,1/4/1900,7/16/1905,Monday,OnePlus,4,17872.93,Tanuja Malhotra,46,Ludhiana,Credit Card,5,OnePlus 9
3347,1/19/1900,1/4/1900,7/16/1905,Monday,Apple,8,45490.57,Radha Kapoor,57,Indore,Credit Card,4,iPhone 11
3348,1/20/1900,1/4/1900,7/16/1905,Tuesday,Samsung,8,47979.97,Priyanka Patel,43,Rajkot,Cash,3,Galaxy A51
3349,1/20/1900,1/4/1900,7/16/1905,Tuesday,OnePlus,3,13181.55,Priyanka Dutta,55,Mumbai,Debit Card,5,OnePlus Nord
3350,1/20/1900,1/4/1900,7/16/1905,Tuesday,OnePlus,9,24580.11,Umesh Patel,52,Kolkata,UPI,3,OnePlus Nord
3351,1/21/1900,1/4/1900,7/16/1905,Wednesday,OnePlus,3,57727.72,Prashant Das,40,Ranchi,Cash,4,OnePlus Nord
3352,1/21/1900,1/4/1900,7/16/1905,Wednesday,Vivo,1,12977.48,Vinod Ahuja,21,Kolkata,Cash,5,Vivo S1
3353,1/21/1900,1/4/1900,7/16/1905,Wednesday,Xiaomi,2,61305.32,Anjali Nambiar,59,Mumbai,Cash,3,Redmi 9
3354,1/21/1900,1/4/1900,7/16/1905,Wednesday,Samsung,6,49489.75,Radha Pathak,31,Chennai,UPI,5,Galaxy Note 20
3355,1/22/1900,1/4/1900,7/16/1905,Thursday,Apple,2,36065.4,Ravi Reddy,56,Mumbai,UPI,2,iPhone 11
3356,1/22/1900,1/4/1900,7/16/1905,Thursday,Apple,6,30785.97,Ravi Jain,24,Ludhiana,Credit Card,1,iPhone 12
3357,1/22/1900,1/4/1900,7/16/1905,Thursday,Xiaomi,1,11154.94,Lalita Ahuja,25,Vadodara,UPI,3,Mi 11
3358,1/23/1900,1/4/1900,7/16/1905,Friday,OnePlus,1,59512.9,Priyanka Mishra,59,Kolkata,UPI,4,OnePlus 8T
3359,1/23/1900,1/4/1900,7/16/1905,Friday,Samsung,5,18563.31,Vinod Srivastava,36,Lucknow,Cash,3,Galaxy S21
3360,1/23/1900,1/4/1900,7/16/1905,Friday,Apple,9,28572.52,Anita Srivastava,19,Delhi,Credit Card,1,iPhone 12
3361,1/23/1900,1/4/1900,7/16/1905,Friday,Apple,8,44146.42,Neeta Ghosh,18,Coimbatore,Debit Card,3,iPhone SE
3362,1/24/1900,1/4/1900,7/16/1905,Saturday,OnePlus,3,24759.56,Gita Bhattacharya,59,Chennai,Credit Card,3,OnePlus 9
3363,1/24/1900,1/4/1900,7/16/1905,Saturday,Xiaomi,3,39828.43,Nikhil Bhattacharya,55,Delhi,UPI,3,Redmi Note 10
3364,1/24/1900,1/4/1900,7/16/1905,Saturday,Samsung,1,58560.57,Umesh Dutta,30,Kanpur,UPI,4,Galaxy Note 20
3365,1/25/1900,1/4/1900,7/16/1905,Sunday,Xiaomi,3,38232.28,Jyoti Menon,59,Delhi,Cash,1,Redmi 9
3366,1/25/1900,1/4/1900,7/16/1905,Sunday,Xiaomi,1,66938.64,Jyoti Mishra,41,Rajkot,Debit Card,1,Redmi Note 10
3367,1/25/1900,1/4/1900,7/16/1905,Sunday,Samsung,8,60850.04,Krishna Iyer,49,Mumbai,Debit Card,4,Galaxy A51
3368,1/26/1900,1/4/1900,7/16/1905,Monday,Samsung,1,29982.35,Tanuja Srivastava,47,Rajkot,Debit Card,3,Galaxy A51
3369,1/26/1900,1/4/1900,7/16/1905,Monday,Apple,5,33997.73,Tapan Rawat,23,Bhopal,UPI,3,iPhone 12
3370,1/26/1900,1/4/1900,7/16/1905,Monday,Apple,9,35399.6,Aditya Sheth,55,Madurai,UPI,1,iPhone 12
3371,1/27/1900,1/4/1900,7/16/1905,Tuesday,Samsung,7,47570.77,Yogesh Mishra,50,Chennai,Credit Card,3,Galaxy S21
3372,1/27/1900,1/4/1900,7/16/1905,Tuesday,Vivo,4,27207.74,Vivek Nair,40,Madurai,UPI,2,Vivo V20
3373,1/27/1900,1/4/1900,7/16/1905,Tuesday,Apple,9,68154.95,Namita Siddiqui,27,Delhi,Debit Card,3,iPhone SE
3374,1/27/1900,1/4/1900,7/16/1905,Tuesday,Vivo,9,46521.05,Isha Sheth,32,Mumbai,Debit Card,3,Vivo Y51
3375,1/28/1900,1/4/1900,7/16/1905,Wednesday,Samsung,2,33964.1,Prashant Nair,40,Patna,Debit Card,5,Galaxy A51
3376,1/28/1900,1/4/1900,7/16/1905,Wednesday,Apple,6,48700.59,Vivek Mehta,53,Hyderabad,Cash,1,iPhone SE
3377,1/28/1900,1/4/1900,7/16/1905,Wednesday,Xiaomi,4,33724.3,Reena Chatterjee,18,Bhopal,Credit Card,1,Redmi 9
3378,1/29/1900,1/4/1900,7/16/1905,Thursday,Samsung,8,59067.74,Deepika Gupta,25,Delhi,Credit Card,2,Galaxy S21
3379,1/29/1900,1/4/1900,7/16/1905,Thursday,OnePlus,7,44070.46,Rohan Roy,20,Coimbatore,UPI,2,OnePlus 9
3380,1/29/1900,1/4/1900,7/16/1905,Thursday,Vivo,7,12518.23,Aditya Iyer,31,Bhopal,Cash,2,Vivo Y51
3381,1/30/1900,1/4/1900,7/16/1905,Friday,Samsung,9,20605.41,Priya Teja,34,Delhi,Credit Card,1,Galaxy Note 20
3382,1/30/1900,1/4/1900,7/16/1905,Friday,Samsung,5,61899.64,Pooja Srivastava,51,Chennai,Cash,5,Galaxy Note 20
3383,1/30/1900,1/4/1900,7/16/1905,Friday,Apple,6,43773.99,Priyanka Chatterjee,23,Madurai,Cash,5,iPhone SE
3384,12/31/1899,1/5/1900,7/16/1905,Saturday,Apple,1,67020.61,Mala Srivastava,22,Mumbai,UPI,4,iPhone 11
3385,12/31/1899,1/5/1900,7/16/1905,Saturday,Apple,6,14345.34,Radha Gupta,58,Gorakhpur,Cash,1,iPhone SE
3386,12/31/1899,1/5/1900,7/16/1905,Saturday,OnePlus,2,27715.64,Priya Reddy,57,Bhopal,Credit Card,4,OnePlus 9
3387,1/1/1900,1/5/1900,7/16/1905,Sunday,Apple,6,21612.6,Ayesha Rathod,46,Mumbai,UPI,3,iPhone SE
3388,1/1/1900,1/5/1900,7/16/1905,Sunday,Samsung,9,43230.42,Nikhil Varma,52,Ludhiana,Credit Card,2,Galaxy S21
3389,1/1/1900,1/5/1900,7/16/1905,Sunday,Apple,8,32967.57,Vivek Rawat,35,Lucknow,Cash,4,iPhone 12
3390,1/1/1900,1/5/1900,7/16/1905,Sunday,Xiaomi,9,19436.41,Ravi Prasad,57,Delhi,Cash,4,Mi 11
3391,1/2/1900,1/5/1900,7/16/1905,Monday,Apple,8,48565.11,Neeta Sharma,47,Patna,Debit Card,5,iPhone 12
3392,1/2/1900,1/5/1900,7/16/1905,Monday,OnePlus,3,42177.9,Sachin Shah,32,Vadodara,UPI,2,OnePlus 8T
3393,1/2/1900,1/5/1900,7/16/1905,Monday,Xiaomi,8,26484.18,Sanjay Jain,32,Delhi,UPI,2,Mi 11
3394,1/2/1900,1/5/1900,7/16/1905,Monday,Samsung,6,38786.28,Vivek Mathur,33,Mumbai,Debit Card,5,Galaxy Note 20
3395,1/3/1900,1/5/1900,7/16/1905,Tuesday,Samsung,6,54744.3,Kavita Rawat,50,Delhi,Credit Card,4,Galaxy A51
3396,1/3/1900,1/5/1900,7/16/1905,Tuesday,Vivo,6,22316.3,Bina Kumar,27,Bhopal,Credit Card,5,Vivo Y51
3397,1/3/1900,1/5/1900,7/16/1905,Tuesday,Xiaomi,3,27574.34,Amit Sheth,36,Indore,Cash,4,Mi 11
3398,1/4/1900,1/5/1900,7/16/1905,Wednesday,Vivo,1,30766.66,Sachin Ghosh,54,Delhi,UPI,5,Vivo V20
3399,1/4/1900,1/5/1900,7/16/1905,Wednesday,Xiaomi,4,54803.59,Monika Rawat,20,Mumbai,Cash,5,Redmi 9
3400,1/4/1900,1/5/1900,7/16/1905,Wednesday,Xiaomi,6,60815.36,Lalita Bhatnagar,53,Mumbai,Debit Card,3,Mi 11
3401,1/4/1900,1/5/1900,7/16/1905,Wednesday,OnePlus,2,32583.31,Namita Kumar,21,Rajkot,Cash,4,OnePlus 8T
3402,1/5/1900,1/5/1900,7/16/1905,Thursday,Vivo,7,27797.25,Kavita Bhattacharya,28,Delhi,Credit Card,4,Vivo Y51
3403,1/5/1900,1/5/1900,7/16/1905,Thursday,OnePlus,7,63366.81,Mala Menon,58,Lucknow,Credit Card,2,OnePlus 9
3404,1/5/1900,1/5/1900,7/16/1905,Thursday,Xiaomi,4,69961.9,Devendra Arora,50,Kolkata,Debit Card,2,Redmi Note 10
3405,1/6/1900,1/5/1900,7/16/1905,Friday,Samsung,4,50221.22,Vijay Shah,45,Rajkot,Credit Card,5,Galaxy S21
3406,1/6/1900,1/5/1900,7/16/1905,Friday,Xiaomi,1,69398.84,Prashant Nair,49,Bangalore,Debit Card,3,Mi 11
3407,1/6/1900,1/5/1900,7/16/1905,Friday,OnePlus,2,49597.98,Sunil Varma,33,Delhi,UPI,5,OnePlus 8T
3408,1/7/1900,1/5/1900,7/16/1905,Saturday,Vivo,9,54007.62,Nikhil Pathak,26,Chennai,Debit Card,4,Vivo Y51
3409,1/7/1900,1/5/1900,7/16/1905,Saturday,Vivo,8,33319.36,Gita Iyer,28,Ludhiana,Debit Card,5,Vivo Y51
3410,1/7/1900,1/5/1900,7/16/1905,Saturday,OnePlus,8,35978.05,Jyoti Srivastava,23,Madurai,Debit Card,3,OnePlus 8T
3411,1/8/1900,1/5/1900,7/16/1905,Sunday,Vivo,9,18648.14,Shruti Bhatnagar,44,Kanpur,Credit Card,2,Vivo V20
3412,1/8/1900,1/5/1900,7/16/1905,Sunday,Apple,7,59365,Kiran Malhotra,29,Chennai,UPI,3,iPhone 11
3413,1/8/1900,1/5/1900,7/16/1905,Sunday,Samsung,9,65863.54,Isha Reddy,39,Mumbai,Cash,5,Galaxy A51
3414,1/8/1900,1/5/1900,7/16/1905,Sunday,Samsung,2,47406.29,Isha Sheth,57,Jodhpur,UPI,5,Galaxy Note 20
3415,1/9/1900,1/5/1900,7/16/1905,Monday,Samsung,6,30618.84,Meena Desai,54,Indore,Credit Card,2,Galaxy S21
3416,1/9/1900,1/5/1900,7/16/1905,Monday,Vivo,3,19240.98,Lalita Rathod,38,Hyderabad,UPI,2,Vivo Y51
3417,1/9/1900,1/5/1900,7/16/1905,Monday,Vivo,6,25909.37,Sanjay Thakur,50,Patna,UPI,5,Vivo S1
3418,1/9/1900,1/5/1900,7/16/1905,Monday,Xiaomi,3,25324.63,Manoj Goyal,34,Mumbai,Debit Card,2,Mi 11
3419,1/10/1900,1/5/1900,7/16/1905,Tuesday,Xiaomi,8,46811.67,Anita Deshmukh,46,Lucknow,Debit Card,5,Redmi 9
3420,1/10/1900,1/5/1900,7/16/1905,Tuesday,Samsung,4,66702.25,Anand Nair,57,Indore,Credit Card,2,Galaxy A51
3421,1/10/1900,1/5/1900,7/16/1905,Tuesday,Apple,6,12896.31,Sumit Goyal,27,Delhi,Debit Card,4,iPhone 12
3422,1/10/1900,1/5/1900,7/16/1905,Tuesday,Xiaomi,9,10061.34,Anjali Srivastava,35,Delhi,Credit Card,3,Redmi 9
3423,1/11/1900,1/5/1900,7/16/1905,Wednesday,Xiaomi,2,46010.92,Prashant Jain,30,Mumbai,Cash,5,Mi 11
3424,1/11/1900,1/5/1900,7/16/1905,Wednesday,Vivo,2,27043.63,Kavita Rawat,44,Bangalore,UPI,5,Vivo S1
3425,1/11/1900,1/5/1900,7/16/1905,Wednesday,Apple,7,62832.9,Anita Sharma,27,Vadodara,Cash,5,iPhone 11
3426,1/11/1900,1/5/1900,7/16/1905,Wednesday,Samsung,2,29635.02,Jyoti Ghosh,49,Ludhiana,Cash,4,Galaxy Note 20
3427,1/12/1900,1/5/1900,7/16/1905,Thursday,Xiaomi,2,27384.26,Yogesh Menon,58,Patna,UPI,2,Mi 11
3428,1/12/1900,1/5/1900,7/16/1905,Thursday,Apple,4,26170.64,Neeta Arora,20,Gorakhpur,Debit Card,2,iPhone 11
3429,1/12/1900,1/5/1900,7/16/1905,Thursday,Apple,9,18691.17,Isha Thakur,39,Gorakhpur,Cash,5,iPhone 12
3430,1/12/1900,1/5/1900,7/16/1905,Thursday,Samsung,8,44891.83,Navin Pathak,44,Bangalore,UPI,2,Galaxy Note 20
3431,1/13/1900,1/5/1900,7/16/1905,Friday,Apple,2,20092.82,Sanjay Das,20,Ludhiana,Cash,2,iPhone 12
3432,1/13/1900,1/5/1900,7/16/1905,Friday,Apple,8,35477.87,Kavita Goyal,50,Jodhpur,Cash,4,iPhone SE
3433,1/13/1900,1/5/1900,7/16/1905,Friday,Apple,4,37658.32,Shruti Pathak,19,Mumbai,UPI,5,iPhone 11
3434,1/13/1900,1/5/1900,7/16/1905,Friday,Xiaomi,2,11229.52,Kavita Kaur,28,Lucknow,Debit Card,3,Redmi 9
3435,1/14/1900,1/5/1900,7/16/1905,Saturday,Samsung,7,11008.44,Rajesh Singh,27,Jodhpur,Credit Card,5,Galaxy S21
3436,1/14/1900,1/5/1900,7/16/1905,Saturday,Apple,6,41212.76,Devendra Singh,56,Kanpur,UPI,5,iPhone 11
3437,1/14/1900,1/5/1900,7/16/1905,Saturday,Apple,5,51762.08,Sneha Yadav,50,Mumbai,Credit Card,3,iPhone 11
3438,1/14/1900,1/5/1900,7/16/1905,Saturday,Xiaomi,1,66528.55,Mala Das,24,Vadodara,UPI,5,Redmi Note 10
3439,1/15/1900,1/5/1900,7/16/1905,Sunday,Samsung,2,20747.16,Bina Teja,32,Delhi,UPI,5,Galaxy A51
3440,1/15/1900,1/5/1900,7/16/1905,Sunday,Vivo,8,16195.53,Pankaj Mehta,43,Bhopal,Credit Card,4,Vivo V20
3441,1/15/1900,1/5/1900,7/16/1905,Sunday,Xiaomi,1,13125.27,Lata Dutta,28,Chennai,Credit Card,4,Redmi 9
3442,1/15/1900,1/5/1900,7/16/1905,Sunday,Samsung,3,36162.49,Neeta Solanki,55,Bangalore,Debit Card,4,Galaxy A51
3443,1/16/1900,1/5/1900,7/16/1905,Monday,Apple,2,47388.84,Lata Shah,44,Kanpur,UPI,5,iPhone SE
3444,1/16/1900,1/5/1900,7/16/1905,Monday,Samsung,5,60433.2,Radha Rao,56,Chennai,UPI,5,Galaxy Note 20
3445,1/16/1900,1/5/1900,7/16/1905,Monday,Samsung,4,50958.69,Manoj Shah,24,Gorakhpur,UPI,2,Galaxy S21
3446,1/16/1900,1/5/1900,7/16/1905,Monday,Samsung,7,22501.65,Rajesh Yadav,18,Madurai,Debit Card,2,Galaxy Note 20
3447,1/17/1900,1/5/1900,7/16/1905,Tuesday,Vivo,5,37706.22,Nikhil Jain,27,Madurai,Credit Card,4,Vivo V20
3448,1/17/1900,1/5/1900,7/16/1905,Tuesday,Samsung,8,64620.78,Isha Menon,38,Mumbai,UPI,5,Galaxy A51
3449,1/17/1900,1/5/1900,7/16/1905,Tuesday,Vivo,4,29604.46,Pankaj Bhattacharya,32,Gorakhpur,Credit Card,2,Vivo Y51
3450,1/18/1900,1/5/1900,7/16/1905,Wednesday,Apple,6,39923.82,Mala Roy,47,Delhi,Debit Card,5,iPhone 11
3451,1/18/1900,1/5/1900,7/16/1905,Wednesday,Vivo,4,67513.92,Monika Ahuja,47,Delhi,Cash,5,Vivo Y51
3452,1/18/1900,1/5/1900,7/16/1905,Wednesday,Apple,2,54082.48,Neeta Solanki,25,Delhi,Credit Card,4,iPhone SE
3453,1/18/1900,1/5/1900,7/16/1905,Wednesday,Apple,1,54864.42,Anjali Varma,41,Ludhiana,Debit Card,3,iPhone 12
3454,1/19/1900,1/5/1900,7/16/1905,Thursday,Vivo,1,25140.04,Gita Roy,36,Bhopal,Cash,4,Vivo S1
3455,1/19/1900,1/5/1900,7/16/1905,Thursday,Xiaomi,8,34881.89,Sumit Malhotra,20,Bangalore,UPI,3,Mi 11
3456,1/19/1900,1/5/1900,7/16/1905,Thursday,OnePlus,4,14940.53,Vivek Mehta,32,Delhi,UPI,2,OnePlus 8T
3457,1/19/1900,1/5/1900,7/16/1905,Thursday,Samsung,5,46391.55,Bhavana Bhatnagar,53,Mumbai,Credit Card,3,Galaxy A51
3458,1/20/1900,1/5/1900,7/16/1905,Friday,OnePlus,8,16223.81,Devendra Rao,23,Ranchi,Cash,5,OnePlus 8T
3459,1/20/1900,1/5/1900,7/16/1905,Friday,Samsung,7,60154.57,Pankaj Sheth,59,Ranchi,Debit Card,3,Galaxy Note 20
3460,1/20/1900,1/5/1900,7/16/1905,Friday,Samsung,8,58873.23,Tanuja Teja,35,Delhi,UPI,2,Galaxy S21
3461,1/20/1900,1/5/1900,7/16/1905,Friday,Apple,8,42016.31,Sunita Verma,55,Ranchi,UPI,2,iPhone 12
3462,1/21/1900,1/5/1900,7/16/1905,Saturday,Samsung,6,18469.96,Sunita Mehta,36,Mumbai,Cash,4,Galaxy S21
3463,1/21/1900,1/5/1900,7/16/1905,Saturday,Samsung,2,11534.74,Anjali Gupta,47,Bangalore,Debit Card,2,Galaxy S21
3464,1/21/1900,1/5/1900,7/16/1905,Saturday,Vivo,6,57802.52,Sumit Goyal,30,Delhi,UPI,5,Vivo V20
3465,1/21/1900,1/5/1900,7/16/1905,Saturday,OnePlus,1,46008.43,Rohan Roy,56,Lucknow,UPI,3,OnePlus 9
3466,1/22/1900,1/5/1900,7/16/1905,Sunday,Vivo,1,52655.78,Yogesh Pathak,29,Mumbai,Credit Card,5,Vivo Y51
3467,1/22/1900,1/5/1900,7/16/1905,Sunday,Samsung,3,28228.43,Pankaj Sheth,51,Mumbai,Debit Card,2,Galaxy Note 20
3468,1/22/1900,1/5/1900,7/16/1905,Sunday,Apple,3,40568.96,Kavita Teja,29,Lucknow,UPI,3,iPhone 12
3469,1/22/1900,1/5/1900,7/16/1905,Sunday,Vivo,5,54830.45,Krishna Patel,41,Delhi,Cash,4,Vivo S1
3470,1/23/1900,1/5/1900,7/16/1905,Monday,Vivo,1,37753.8,Sunita Mathur,21,Coimbatore,UPI,5,Vivo V20
3471,1/23/1900,1/5/1900,7/16/1905,Monday,Xiaomi,6,46083.05,Lata Dutta,53,Vadodara,Debit Card,4,Mi 11
3472,1/23/1900,1/5/1900,7/16/1905,Monday,Samsung,7,57383.7,Ramesh Mishra,31,Mumbai,Credit Card,5,Galaxy A51
3473,1/23/1900,1/5/1900,7/16/1905,Monday,Apple,3,22913.24,Krishna Rao,34,Kanpur,UPI,4,iPhone SE
3474,1/24/1900,1/5/1900,7/16/1905,Tuesday,Vivo,4,13955.73,Sunita Luthra,20,Kanpur,Cash,3,Vivo S1
3475,1/24/1900,1/5/1900,7/16/1905,Tuesday,Vivo,3,41909.41,Bhavana Mehta,55,Coimbatore,UPI,5,Vivo Y51
3476,1/24/1900,1/5/1900,7/16/1905,Tuesday,Apple,1,13727.55,Lata Joshi,40,Coimbatore,Cash,4,iPhone SE
3477,1/24/1900,1/5/1900,7/16/1905,Tuesday,Samsung,8,55993.44,Anjali Kulkarni,30,Mumbai,Debit Card,4,Galaxy Note 20
3478,1/25/1900,1/5/1900,7/16/1905,Wednesday,Xiaomi,2,53152.69,Rajesh Kapoor,26,Delhi,Credit Card,5,Mi 11
3479,1/25/1900,1/5/1900,7/16/1905,Wednesday,Vivo,1,62902.76,Nikhil Patel,38,Indore,Debit Card,3,Vivo V20
3480,1/25/1900,1/5/1900,7/16/1905,Wednesday,Xiaomi,8,48373.73,Amit Ghosh,58,Delhi,UPI,4,Mi 11
3481,1/25/1900,1/5/1900,7/16/1905,Wednesday,OnePlus,7,14031.85,Kiran Chaudhary,25,Delhi,UPI,3,OnePlus Nord
3482,1/26/1900,1/5/1900,7/16/1905,Thursday,Samsung,7,25189.13,Anand Joshi,34,Gorakhpur,Credit Card,2,Galaxy Note 20
3483,1/26/1900,1/5/1900,7/16/1905,Thursday,OnePlus,4,58475.91,Nikhil Menon,33,Mumbai,Cash,5,OnePlus 8T
3484,1/26/1900,1/5/1900,7/16/1905,Thursday,OnePlus,9,20027.95,Tapan Mishra,33,Rajkot,Debit Card,5,OnePlus 9
3485,1/26/1900,1/5/1900,7/16/1905,Thursday,OnePlus,6,51908.83,Vivek Shah,45,Mumbai,Cash,5,OnePlus 9
3486,1/27/1900,1/5/1900,7/16/1905,Friday,Samsung,2,56815.56,Priyanka Sharma,33,Kolkata,UPI,3,Galaxy Note 20
3487,1/27/1900,1/5/1900,7/16/1905,Friday,Samsung,1,29806.71,Shruti Mehta,31,Patna,Cash,4,Galaxy Note 20
3488,1/27/1900,1/5/1900,7/16/1905,Friday,Apple,1,29337.85,Sneha Mehta,55,Hyderabad,Debit Card,4,iPhone 11
3489,1/27/1900,1/5/1900,7/16/1905,Friday,Xiaomi,9,43468.16,Rohan Kapoor,37,Rajkot,Cash,3,Redmi Note 10
